order_id,order_date,ship_date,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,ship_mode,quantity,unit_price,discount_parsed,cleaned_discount,recorded_sales,cost,calculated_sales,calculated_profit,profit_margin,shipping_delay_days,order_month,order_year,payment_status,order_status,is_region_filled,is_shipmode_filled,is_discount_filled,is_shipping_invalid,is_discount_invalid,is_duplicate_conflict,is_completed_sale,data_quality_flag
ORD-2024-10087,7/1/2024,7/1/2024,CUST-9148,Ananya Rao,Small Business,North,Delhi,New Delhi,Technology,Copiers,Basic Copiers 525,Second Class,3,885.28,0.1,0.1,2390.26,1495.94,2390.256,894.316,0.374150719,0,July,2024,Refunded,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10088,8/2/2024,8/3/2024,CUST-5829,Vikram Iyer,Consumer,East,Assam,Guwahati,Office Supplies,Binders,Eco Binders 258,Standard Class,7,3345.22,0,0,23416.54,15490.89,23416.54,7925.65,0.338463753,1,August,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10089,3/24/2024,3/27/2024,CUST-6059,Rohan Mehta,Small Business,West,Maharashtra,Mumbai,Furniture,Bookcases,Max Bookcases 398,Standard Class,2,3284.75,0.05,0.05,6241.02,5345.88,6241.025,895.145,0.143429164,3,March,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10090,9/5/2024,9/5/2024,CUST-7744,Kabir Singh,Consumer,South,Andhra Pradesh,Vijayawada,Furniture,Bookcases,Smart Bookcases 857,Standard Class,7,3761.09,0.2,0.2,21062.1,12057.13,21062.104,9004.974,0.427543896,0,September,2024,Pending,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10091,8/24/2025,8/29/2025,CUST-5909,Aarav Sharma,Small Business,East,Bihar,Patna,Technology,Copiers,Smart Copiers 556,First Class,3,3703.96,0.15,0.15,9445.1,5586.28,9445.098,3858.818,0.408552458,5,August,2025,Paid,Completed,No,No,No,No,No,Yes,Yes,Invalid
ORD-2025-10092,3/2/2025,3/8/2025,CUST-6409,Sneha Kapoor,Corporate,West,Madhya Pradesh,Indore,Technology,Copiers,Prime Copiers 575,Second Class,9,269.68,0,0,2427.12,1538.35,2427.12,888.77,0.366182966,6,March,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10093,1/23/2025,1/26/2025,CUST-3014,Aarav Sharma,Consumer,West,Madhya Pradesh,Indore,Office Supplies,Paper,Elite Paper 669,Standard Class,9,4458.26,0.1,0.1,36111.91,29194.5,36111.906,6917.406,0.191554719,3,January,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10094,1/7/2024,1/13/2024,CUST-6106,Rohan Mehta,Corporate,North,Uttar Pradesh,Noida,Office Supplies,Binders,Eco Binders 780,Standard Class,7,2788.97,-0.09,0,19522.79,12455.78,19522.79,7067.01,0.361987708,6,January,2024,Paid,Completed,No,No,No,No,Yes,No,Yes,Invalid
ORD-2024-10095,9/6/2024,9/9/2024,CUST-1926,Diya Patel,Consumer,North,Haryana,Gurugram,Technology,Phones,Elite Phones 723,Second Class,7,3781.53,0,0,26470.71,21367.6,26470.71,5103.11,0.192783269,3,September,2024,Pending,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10096,9/5/2025,9/10/2025,CUST-2687,Sneha Kapoor,Corporate,West,Goa,Panaji,Furniture,Bookcases,Classic Bookcases 988,Same Day,6,1754.13,0,0,10524.78,8841.05,10524.78,1683.73,0.159977691,5,September,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10097,6/5/2024,6/7/2024,CUST-7283,Rahul Verma,Home Office,East,Odisha,Bhubaneswar,Technology,Copiers,Smart Copiers 547,Second Class,2,2259.24,0.15,0.15,3840.71,2516.29,3840.708,1324.418,0.344836942,2,June,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10098,8/8/2025,8/11/2025,CUST-8111,Diya Patel,Small Business,West,Gujarat,Ahmedabad,Office Supplies,Storage,Basic Storage 656,Same Day,5,3602.36,0.2,0.2,14409.44,8809.97,14409.44,5599.47,0.388597336,3,August,2025,Pending,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10099,1/26/2024,2/1/2024,CUST-5434,Rohan Mehta,Home Office,South,Kerala,Kochi,Technology,Copiers,Elite Copiers 785,Unknown,8,2108.93,0.1,0.1,15184.3,11270.74,15184.296,3913.556,0.257737073,6,January,2024,Paid,Completed,No,Yes,No,No,No,No,Yes,Warning
ORD-2025-10100,1/11/2025,1/11/2025,CUST-3865,Aditi Sen,Small Business,West,Rajasthan,Udaipur,Technology,Accessories,Smart Accessories 542,Same Day,3,2165.29,0,0,6495.87,4700.89,6495.87,1794.98,0.276326343,0,January,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10101,9/12/2025,9/18/2025,CUST-6015,Aarav Sharma,Home Office,South,Kerala,Kochi,Office Supplies,Storage,Eco Storage 936,Standard Class,6,1673.8,0.05,0.05,9540.66,5561.49,9540.66,3979.17,0.417074919,6,September,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10102,6/22/2024,6/26/2024,CUST-7909,Rohan Mehta,Home Office,East,Bihar,Patna,Furniture,Furnishings,Classic Furnishings 682,First Class,5,4396.52,0.25,0.25,16486.95,12054.14,16486.95,4432.81,0.268867802,4,June,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10103,7/12/2025,7/16/2025,CUST-9603,Vikram Iyer,Consumer,South,Karnataka,Bengaluru,Furniture,Chairs,Classic Chairs 604,First Class,4,2865.71,0,0,11462.84,8979.78,11462.84,2483.06,0.21661822,4,July,2025,Refunded,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10104,5/2/2025,5/10/2025,CUST-6263,Kabir Singh,Corporate,West,Maharashtra,Mumbai,Furniture,Tables,Prime Tables 377,First Class,4,2440.34,0.2,0.2,7809.09,6657.75,7809.088,1151.338,0.147435654,8,May,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10105,2/1/2025,2/8/2025,CUST-1576,Ananya Rao,Consumer,South,Karnataka,Bengaluru,Office Supplies,Labels,Prime Labels 807,Same Day,5,2112.54,0.25,0.25,8260.46,5619.95,7922.025,2302.075,0.290591736,7,February,2025,Paid,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10106,6/24/2024,6/29/2024,CUST-6540,Mira Das,Home Office,East,West Bengal,Kolkata,Furniture,Tables,Eco Tables 575,Second Class,2,685,0.1,0.1,1233,1006.9,1233,226.1,0.183373885,5,June,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10107,2/20/2024,2/28/2024,CUST-4008,Arjun Bose,Home Office,East,West Bengal,Kolkata,Office Supplies,Paper,Eco Paper 918,Standard Class,2,4004.04,,0,7207.27,5709.39,8008.08,2298.69,0.287046333,8,February,2024,Paid,Cancelled,No,No,Yes,No,No,No,No,Warning
ORD-2024-10108,10/29/2024,11/4/2024,CUST-6604,Rohan Mehta,Home Office,East,West Bengal,Kolkata,Furniture,Furnishings,Prime Furnishings 952,First Class,3,4302.89,0.05,0.05,12263.24,8925.57,12263.2365,3337.6665,0.272168485,6,October,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10109,8/15/2024,8/23/2024,CUST-4337,Aditi Sen,Small Business,East,Odisha,Bhubaneswar,Furniture,Bookcases,Prime Bookcases 631,Same Day,2,537.54,0.25,0.25,806.31,498.5,806.31,307.81,0.381751436,8,August,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10110,8/23/2025,8/27/2025,CUST-3740,Sneha Kapoor,Consumer,North,Delhi,New Delhi,Office Supplies,Binders,Classic Binders 660,Second Class,1,2788.62,0.25,0.25,2091.47,1317.22,2091.465,774.245,0.370192664,4,August,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10111,10/18/2024,10/24/2024,CUST-7128,Vikram Iyer,Corporate,South,Kerala,Kochi,Office Supplies,Labels,Pro Labels 255,First Class,2,2250.47,0,0,4500.94,2607.73,4500.94,1893.21,0.420625469,6,October,2024,Refunded,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10112,6/27/2025,6/30/2025,CUST-4743,Neha Gupta,Corporate,East,Bihar,Patna,Technology,Accessories,Basic Accessories 187,First Class,1,1708.44,0.05,0.05,1623.02,1077.46,1623.018,545.558,0.336137985,3,June,2025,Pending,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10113,1/10/2024,1/14/2024,CUST-5213,Sneha Kapoor,Consumer,Unknown,Gujarat,Ahmedabad,Technology,Accessories,Max Accessories 451,Standard Class,3,3829.48,0.05,0.05,10914.02,6548.74,10914.018,4365.278,0.399969837,4,January,2024,Paid,Completed,Yes,No,No,No,No,No,Yes,Warning
ORD-2024-10114,2/12/2024,2/12/2024,CUST-4989,Isha Nair,Home Office,South,Tamil Nadu,Chennai,Furniture,Tables,Classic Tables 752,Standard Class,3,1089.15,0.25,0.25,2450.59,1639.89,2450.5875,810.6975,0.33081761,0,February,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10115,9/25/2024,9/30/2024,CUST-2927,Neha Gupta,Small Business,North,Rajasthan,Jaipur,Technology,Accessories,Eco Accessories 452,Second Class,1,4388.4,0.1,0.1,3949.56,3186.73,3949.56,762.83,0.193143034,5,September,2024,Pending,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10116,12/27/2024,1/1/2025,CUST-7764,Kabir Singh,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Binders,Classic Binders 203,Same Day,2,446.34,0.15,0.15,758.78,490.74,758.778,268.038,0.353249567,5,December,2024,Paid,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10117,2/15/2025,2/19/2025,CUST-3632,Ananya Rao,Small Business,Unknown,Madhya Pradesh,Indore,Office Supplies,Binders,Basic Binders 859,First Class,9,531.99,0.25,0.25,3590.93,3061.39,3590.9325,529.5425,0.14746657,4,February,2025,Failed,Cancelled,Yes,No,No,No,No,No,No,Warning
ORD-2024-10118,2/15/2024,2/17/2024,CUST-9608,Mira Das,Home Office,South,Tamil Nadu,Chennai,Technology,Machines,Elite Machines 705,Standard Class,9,3324.55,0.7,0,25432.81,20370.16,29920.95,9550.79,0.319200761,2,February,2024,Paid,Completed,No,No,No,No,Yes,No,Yes,Invalid
ORD-2024-10119,6/10/2024,6/18/2024,CUST-9135,Vikram Iyer,Home Office,South,Andhra Pradesh,Vijayawada,Technology,Copiers,Pro Copiers 208,Same Day,5,1580.27,0.2,0.2,6321.08,4407.22,6321.08,1913.86,0.302774209,8,June,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10120,6/12/2024,6/19/2024,CUST-7861,Aditi Sen,Small Business,South,Kerala,Kochi,Furniture,Chairs,Elite Chairs 921,Standard Class,8,314.05,0.25,0.25,1884.3,1517.69,1884.3,366.61,0.194560314,7,June,2024,Refunded,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10121,8/10/2024,8/18/2024,CUST-6096,Sneha Kapoor,Small Business,East,Bihar,Patna,Technology,Phones,Prime Phones 540,Standard Class,1,1823.67,0.2,0.2,1458.94,893.2,1458.936,565.736,0.387773007,8,August,2024,Paid,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10122,8/22/2025,8/26/2025,CUST-2044,Kabir Singh,Small Business,South,Andhra Pradesh,Vijayawada,Technology,Machines,Max Machines 948,Second Class,5,3482.92,0,0,17414.6,11760.91,17414.6,5653.69,0.324652303,4,August,2025,Refunded,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10123,11/30/2024,12/4/2024,CUST-1721,Ananya Rao,Small Business,East,Assam,Guwahati,Furniture,Chairs,Max Chairs 786,Second Class,3,170.35,0,0,511.05,367.18,511.05,143.87,0.281518442,4,November,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10124,5/24/2024,5/25/2024,CUST-1007,Sneha Kapoor,Small Business,North,Punjab,Ludhiana,Technology,Copiers,Max Copiers 970,Same Day,1,634.13,0,0,634.13,453.35,634.13,180.78,0.2850835,1,May,2024,Refunded,Cancelled,No,No,No,No,No,Yes,No,Invalid
ORD-2024-10125,7/21/2024,7/24/2024,CUST-4450,Isha Nair,Corporate,South,Karnataka,Bengaluru,Technology,Copiers,Pro Copiers 769,Standard Class,9,465.06,-0.15,0,4185.54,3443.74,4185.54,741.8,0.177229223,3,July,2024,Paid,Completed,No,No,No,No,Yes,No,Yes,Invalid
ORD-2025-10126,7/17/2025,7/18/2025,CUST-7924,Neha Gupta,Small Business,West,Rajasthan,Udaipur,Furniture,Tables,Basic Tables 753,Same Day,6,3235.27,0.25,0.25,14558.72,9591.48,14558.715,4967.235,0.341186362,1,July,2025,Refunded,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10127,9/24/2025,9/26/2025,CUST-1715,Priya Menon,Corporate,North,Delhi,New Delhi,Technology,Copiers,Prime Copiers 651,Standard Class,3,1593.86,0.1,0.1,4303.42,2568.57,4303.422,1734.852,0.403133135,2,September,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10128,1/30/2025,1/26/2025,CUST-6802,Priya Menon,Corporate,West,Madhya Pradesh,Indore,Office Supplies,Storage,Basic Storage 321,Second Class,2,3039.3,0.05,0.05,5774.67,3518.36,5774.67,2256.31,0.390725357,-4,January,2025,Paid,Completed,No,No,No,Yes,No,No,Yes,Invalid
ORD-2024-10129,12/13/2024,12/16/2024,CUST-9328,Neha Gupta,Small Business,East,Odisha,Bhubaneswar,Furniture,Furnishings,Prime Furnishings 710,Standard Class,5,923.45,0.05,0.05,4386.39,3366.88,4386.3875,1019.5075,0.232425316,3,December,2024,Paid,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10130,7/19/2024,7/25/2024,CUST-2588,Isha Nair,Small Business,West,Goa,Panaji,Office Supplies,Binders,Elite Binders 723,Standard Class,7,2741.29,0.05,0.05,18229.58,15139.15,18229.5785,3090.4285,0.169528248,6,July,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10131,1/27/2024,2/2/2024,CUST-5435,Arjun Bose,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Labels,Smart Labels 878,Same Day,5,218.42,0.2,0.2,873.68,661.72,873.68,211.96,0.242605988,6,January,2024,Pending,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10132,9/29/2025,10/4/2025,CUST-7637,Ananya Rao,Home Office,East,Jharkhand,Ranchi,Office Supplies,Paper,Pro Paper 934,Same Day,9,373.91,0.2,0.2,2692.15,2044.49,2692.152,647.662,0.240574083,5,September,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10133,11/4/2024,11/4/2024,CUST-3602,Kabir Singh,Corporate,East,Assam,Guwahati,Technology,Machines,Classic Machines 886,First Class,2,533.08,0,0,1066.16,656.3,1066.16,409.86,0.384426353,0,November,2024,Failed,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10134,12/13/2024,12/18/2024,CUST-9441,Karan Malhotra,Consumer,West,Goa,Panaji,Technology,Phones,Prime Phones 419,Second Class,8,3372.15,0.15,0.15,22930.62,16875.55,22930.62,6055.07,0.264060457,5,December,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10135,7/14/2025,7/14/2025,CUST-7361,Vikram Iyer,Home Office,East,West Bengal,Kolkata,Furniture,Bookcases,Elite Bookcases 266,Unknown,5,383.1,0.25,0.25,1436.62,912.52,1436.625,524.105,0.364816845,0,July,2025,Pending,Cancelled,No,Yes,No,No,No,No,No,Warning
ORD-2025-10136,8/24/2025,8/24/2025,CUST-1148,Diya Patel,Small Business,South,Kerala,Kochi,Furniture,Bookcases,Prime Bookcases 954,Standard Class,1,3424.78,0,0,3424.78,1951.45,3424.78,1473.33,0.430196976,0,August,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10137,2/9/2025,2/15/2025,CUST-3350,Mira Das,Home Office,East,Jharkhand,Ranchi,Office Supplies,Binders,Max Binders 362,Standard Class,9,4330.33,0.2,0.2,31178.38,21421.09,31178.376,9757.286,0.312950424,6,February,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10138,1/9/2025,1/9/2025,CUST-7932,Sneha Kapoor,Small Business,North,Rajasthan,Jaipur,Furniture,Chairs,Prime Chairs 261,Same Day,8,2667.07,0.1,0.1,19202.9,15526.62,19202.904,3676.284,0.191444169,0,January,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10139,1/20/2024,1/26/2024,CUST-7173,Diya Patel,Home Office,East,Jharkhand,Ranchi,Technology,Machines,Basic Machines 185,Standard Class,8,4003.05,0.25,0.25,24018.3,14070.78,24018.3,9947.52,0.4141642,6,January,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10140,3/2/2025,3/7/2025,CUST-4225,Neha Gupta,Home Office,South,Karnataka,Bengaluru,Office Supplies,Labels,Basic Labels 509,Standard Class,8,1287.63,0,0,10301.04,6564.06,10301.04,3736.98,0.362776962,5,March,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10141,5/31/2024,6/1/2024,CUST-2149,Mira Das,Corporate,South,Karnataka,Bengaluru,Furniture,Bookcases,Elite Bookcases 696,Same Day,3,2914.55,0,0,8743.65,6603.76,8743.65,2139.89,0.244736466,1,May,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10142,3/23/2024,3/29/2024,CUST-3314,Priya Menon,Corporate,North,Delhi,New Delhi,Furniture,Bookcases,Elite Bookcases 772,Same Day,7,634.29,0.1,0.1,3996.03,2859.51,3996.027,1136.517,0.284411742,6,March,2024,Paid,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10143,3/30/2024,3/26/2024,CUST-8944,Aditi Sen,Home Office,North,Rajasthan,Jaipur,Technology,Phones,Classic Phones 142,Second Class,5,907.54,0.15,0.15,3857.04,2769.26,3857.045,1087.785,0.282025488,-4,March,2024,Paid,Completed,No,No,No,Yes,No,Yes,Yes,Invalid
ORD-2024-10144,3/24/2024,3/26/2024,CUST-3144,Priya Menon,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Paper,Pro Paper 575,Second Class,1,3409.5,0.1,0.1,3068.55,1916.16,3068.55,1152.39,0.375548712,2,March,2024,Paid,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10145,6/7/2024,6/15/2024,CUST-6747,Kabir Singh,Small Business,South,Telangana,Hyderabad,Technology,Accessories,Elite Accessories 905,First Class,7,2147.99,0.25,0.25,11276.95,6908.76,11276.9475,4368.1875,0.387355488,8,June,2024,Refunded,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10146,4/11/2025,4/13/2025,CUST-6161,Mira Das,Small Business,West,Goa,Panaji,Office Supplies,Paper,Smart Paper 899,Standard Class,4,4182.15,0.1,0.1,15055.74,9808.83,15055.74,5246.91,0.348498978,2,April,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10147,7/30/2025,8/1/2025,CUST-1460,Sneha Kapoor,Small Business,South,Tamil Nadu,Chennai,Office Supplies,Storage,Classic Storage 423,Same Day,9,3165.43,0.1,0.1,25639.98,21635.08,25639.983,4004.903,0.156197568,2,July,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10148,12/23/2024,12/30/2024,CUST-2692,Priya Menon,Home Office,West,Goa,Panaji,Furniture,Furnishings,Classic Furnishings 743,First Class,8,386.1,0.1,0.1,2779.92,1744.05,2779.92,1035.87,0.372625831,7,December,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10149,2/9/2025,2/13/2025,CUST-2822,Mira Das,Home Office,West,Madhya Pradesh,Indore,Technology,Phones,Smart Phones 336,Unknown,8,1696.07,0.25,0.25,10176.42,7604.47,10176.42,2571.95,0.252736227,4,February,2025,Paid,Completed,No,Yes,No,No,No,No,Yes,Warning
ORD-2024-10150,1/30/2024,1/30/2024,CUST-5876,Aarav Sharma,Small Business,West,Rajasthan,Udaipur,Technology,Copiers,Eco Copiers 381,Same Day,7,2527.61,0.25,0.25,13269.95,8977.1,13269.9525,4292.8525,0.323501723,0,January,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10151,3/4/2024,3/12/2024,CUST-4661,Arjun Bose,Consumer,Unknown,Gujarat,Ahmedabad,Furniture,Bookcases,Max Bookcases 595,First Class,1,1554.12,0.1,0.1,1398.71,1056.92,1398.708,341.788,0.244359795,8,March,2024,Paid,Completed,Yes,No,No,No,No,No,Yes,Warning
ORD-2024-10152,6/27/2024,6/27/2024,CUST-6011,Neha Gupta,Home Office,Unknown,Madhya Pradesh,Indore,Technology,Copiers,Max Copiers 992,Standard Class,2,3859.11,0,0,7718.22,5355.93,7718.22,2362.29,0.306066684,0,June,2024,Pending,Returned,Yes,No,No,No,No,No,No,Warning
ORD-2024-10153,6/14/2024,6/17/2024,CUST-6160,Kabir Singh,Small Business,South,Kerala,Kochi,Furniture,Tables,Pro Tables 407,Second Class,6,1088.04,0.1,0.1,5875.42,4380.55,5875.416,1494.866,0.254427261,3,June,2024,Pending,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10154,9/23/2025,9/25/2025,CUST-6971,Aditi Sen,Consumer,East,Odisha,Bhubaneswar,Office Supplies,Labels,Prime Labels 559,Standard Class,7,3280.31,0,0,22962.17,15716.5,22962.17,7245.67,0.315548139,2,September,2025,Refunded,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10155,2/12/2024,2/11/2024,CUST-7764,Priya Menon,Consumer,South,Tamil Nadu,Chennai,Furniture,Bookcases,Classic Bookcases 847,Same Day,1,2599.12,0.15,0.15,2209.25,1523.78,2209.252,685.472,0.310273341,-1,February,2024,Paid,Completed,No,No,No,Yes,No,No,Yes,Invalid
ORD-2025-10156,1/26/2025,2/3/2025,CUST-8327,Karan Malhotra,Corporate,West,Rajasthan,Udaipur,Furniture,Furnishings,Classic Furnishings 655,Same Day,3,2859.32,0.1,0.1,7720.16,5881,7720.164,1839.164,0.238228618,8,January,2025,Refunded,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10157,3/27/2025,3/27/2025,CUST-4058,Vikram Iyer,Small Business,East,Bihar,Patna,Technology,Machines,Eco Machines 657,Second Class,7,2305.37,0.25,0.25,12103.19,6717.87,12103.1925,5385.3225,0.444950578,0,March,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10158,10/22/2024,10/24/2024,CUST-1142,Rohan Mehta,Small Business,South,Andhra Pradesh,Vijayawada,Furniture,Bookcases,Pro Bookcases 430,Standard Class,3,915.84,0.15,0.15,2335.39,1466.15,2335.392,869.242,0.372203896,2,October,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10159,9/9/2024,9/11/2024,CUST-2324,Neha Gupta,Home Office,South,Telangana,Hyderabad,Furniture,Bookcases,Max Bookcases 881,First Class,1,4199.54,0.05,0.05,3989.56,2381.38,3989.563,1608.183,0.403097532,2,September,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10160,1/30/2025,2/4/2025,CUST-7717,Priya Menon,Corporate,North,Haryana,Gurugram,Furniture,Chairs,Elite Chairs 998,Same Day,9,4430.5,0.15,0.15,33893.32,25750.35,33893.325,8142.975,0.240253059,5,January,2025,Pending,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10161,10/8/2025,10/6/2025,CUST-4932,Vikram Iyer,Small Business,West,Maharashtra,Mumbai,Office Supplies,Paper,Max Paper 113,Second Class,4,1260.42,0.05,0.05,4789.6,4037.64,4789.596,751.956,0.156997793,-2,October,2025,Pending,Cancelled,No,No,No,Yes,No,No,No,Invalid
ORD-2025-10162,7/24/2025,7/30/2025,CUST-2367,Arjun Bose,Consumer,West,Rajasthan,Udaipur,Office Supplies,Binders,Smart Binders 267,Standard Class,1,1643.41,0,0,1643.41,907.4,1643.41,736.01,0.447855374,6,July,2025,Pending,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10163,3/9/2024,3/14/2024,CUST-4830,Neha Gupta,Small Business,West,Goa,Panaji,Furniture,Furnishings,Pro Furnishings 108,Second Class,8,4472.84,0,0,35997.62,26424.41,35782.72,9358.31,0.261531544,5,March,2024,Pending,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10164,9/21/2025,9/26/2025,CUST-2548,Rohan Mehta,Home Office,West,Gujarat,Ahmedabad,Furniture,Tables,Elite Tables 389,Unknown,6,2903.58,0.1,0.1,15679.33,12477.82,15679.332,3201.512,0.20418676,5,September,2025,Pending,Returned,No,Yes,No,No,No,No,No,Warning
ORD-2025-10165,9/9/2025,9/14/2025,CUST-3833,Rahul Verma,Small Business,East,West Bengal,Kolkata,Furniture,Bookcases,Pro Bookcases 595,Second Class,1,3154.42,0.25,0.25,2365.82,1547.99,2365.815,817.825,0.345684257,5,September,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10166,11/22/2024,11/29/2024,CUST-4598,Mira Das,Home Office,East,Bihar,Patna,Furniture,Chairs,Max Chairs 148,Standard Class,4,3422.99,0.25,0.25,10268.97,6470.92,10268.97,3798.05,0.369856957,7,November,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10167,2/20/2025,2/26/2025,CUST-7215,Karan Malhotra,Small Business,West,Gujarat,Ahmedabad,Office Supplies,Labels,Basic Labels 671,First Class,1,2557.85,0.2,0.2,2046.28,1449.54,2046.28,596.74,0.29162187,6,February,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10168,8/18/2025,8/18/2025,CUST-7770,Arjun Bose,Home Office,South,Karnataka,Bengaluru,Office Supplies,Storage,Elite Storage 628,First Class,9,3030.93,0.15,0.15,23186.61,17906.54,23186.6145,5280.0745,0.227720804,0,August,2025,Paid,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10169,1/20/2025,1/23/2025,CUST-9756,Kabir Singh,Consumer,West,Maharashtra,Mumbai,Technology,Accessories,Eco Accessories 590,Same Day,5,639.27,0.2,0.2,2557.08,2025.69,2557.08,531.39,0.207811253,3,January,2025,Paid,Cancelled,No,No,No,No,No,No,No,Clean
